ID,Titulo,tiempos_inicio (segs.),tiempos_fin (segs.)
,,536.73,537.18
357.CA.AGN.L2.01,Primera Reunión Nacional de Cultura para la Patagonia en el salón panorámico del Comodoro Hotel en Comodoro Rivadavia. Disertación en la sesión plenaria de clausura. Parte 5.,365.4,365.85
840.D30.AGN.LA.01,"Discurso del Presidente de la Nación Juan D. Perón a los dirigentes gremiales sobre el tema ""Organización Sindical"". Parte 5.",102.108076,102.84
,,304.89,305.61
185.CA.AGN.L2.03,Homenaje a José Arce. Parte 4,1053.61,1054.27
,,1128.49,1129.06
229.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Ramón Muñiz.",429.87,430.349443
,,478.35,478.98
,,574.77,575.37
,,1023.92,1024.43
,,1085.635186,1086.259326
254.CA.AGN.L1.02,Mensaje en Cadena nacional de Alvaro Alsogaray (Ministro de Economía e interino del Interior),204.272842,204.72
,,1693.72,1694.26
,,1888.71,1889.07
853.D40.AGN.LA.01,10° Aniversario de la creación de la Secretaría de Trabajo y Previsión. Parte 3.,133.02,133.574326
180.CA.RA.L2.02,El Dr. Edgardo Del Río se refiere a la participación de la juventud en el MID (Movimiento de Integración y Desarrollo). ,116.79,117.21
,,131.947588,132.36
,,146.76,147.09
,,170.79,171.18
,,199.05,199.41
,,245.31,245.73
,,336.96,337.41
,,406.53,406.95
,,594.39,594.66
,,641.38,642.04
,,647.86,648.158802
,,766.080596,766.69
,,992.98,993.43082
,,1027.78,1028.08
,,1163.2,1163.62
,,1174.27,1174.66123
,,1199.26,1199.74
4.CA.AGN.L1.01,Apertura del período legislativo Perón 1948.Parte 4,515.55,516.21
321.CA.AGN.L1.04,"Pronuncia una disertación sobre el tema: ""Evocación de nuestra gran aldea"". Disertación transmitida por Radio Nacional. Parte 1.",392.79,393.54
,,404.55,404.88
209.CA.AGN.L2.01,Conferencia de Alfredo Palacios en la Facultad de Derecho y Ciencias Sociales. Parte 2.,74.91,75.69
,,2496.9,2497.71
325.CA.AGN.L1.02,"Conferencia de Carlos Castiñeiras: ""Sobral y el porvenir de la Antártida Argentina"". Parte 1.",508.68,509.31
,,1138.04,1138.73
,,1531.169795,1531.65
,,1615.05,1615.71
,,1642.05,1642.53
,,1991.66,1992.29
,,2015.03,2015.509619
,,2096.278438,2096.78
,,2105.81,2106.47
,,2171.713203,2172.07291
,,2208.38,2208.83
,,2555.6,2556.11
,,2619.92,2620.31
,,3443.934111,3444.57
,,3470.07,3470.79
,,3619.53,3619.98
,,3689.508557,3690.14
,,3814.01,3814.64
,,3856.755239,3857.33
,,3975.466689,3975.83
183.CA.RA.L2.06,El Sr. Osvaldo Papaleo formula un análisis de la Argentina actual. ,3.720852,4.23
,,336.0,336.569824
,,511.11,511.62
,,810.35,810.92
,,927.41,928.155869
365.CA.AGN.L1.02,"Acto del vigésimo aniversario de la firma K.A.N.M.A.R. S.A, el 16 de octubre de 1968, en el Plaza Hotel de Bs. As. Discurso referido a los orígenes y desarrollo de la empresa.",211.44,212.13
,,874.24,874.93
862.D25.AGN.LB.01,Mensaje del Presidente Juan D. Perón con motivo del Día del Petróleo. Parte 2.,50.247715,50.79
190.CA.RA.L1.05,El Dr. Guillermo Bravo informa sobre la liberación de los precios. ,271.83,272.37
365.CA.AGN.L2.01,Acto de incorporación del nuevo académico de número Dr. Enrique Ramos Mejía a la Academia Nacional de Derecho. Parte 2.,43.08,43.56
1158.D25.AGN.LA.01,"Ciclo radial ""El futuro se hace hoy"". Luis Sandrini. Parte 2.",94.83,95.31
980.D40.AGN.LA.02,Condecoración al Presidente Juan D. Perón por parte del representante de la República de Venezuela,153.15,153.66
773.D40.AGN.LB.01,Clausura del Congreso de Legislación Comercial. Discurso del Presidente Juan D. Perón. Parte 1.,255.805254,256.38
,,589.89,590.55
,,670.09,670.84
,,726.76,727.45
,,861.25,861.87417
740.D40.AGN.LA.01,Iniciación de los cursos Escuelas Sindicales. Parte 3.,195.69293,196.29
,,242.116992,242.79
,,393.856934,394.620615
,,603.45,604.11
,,799.42,800.05
,,948.91,949.44918
271.CA.AGN.L2.01,Comida de camaradería de las Fuerzas Armadas celebrando el aniversario de la Independencia.,253.709062,254.31
,,3400.7,3401.286289
981.D40.AGN.LB.03,"Homenaje del Presidente de Nicaragua, General Anastasio Somoza al General Perón",30.87,31.44
754.D40.AGN.LB.01,Conmemoración del día de los trabajadores. Parte 2.,529.77,530.55
728.D25.AGN.LA.01,Palabras del Gral. Perón con motivo del desequilibrio de los precios y salarios. Parte 3.,31.83264,32.362548
,,99.089736,99.444631
,,392.1,392.61
,,397.2,397.59
,,406.92,407.450039
,,431.97,432.57
,,439.35,439.915898
315.CA.AGN.L2.01,"Programa ""Las voces del silencio"" dedicado a Carlos Saavedra Lamas y a José Ortega y Gasset.",632.731797,633.35
30.CA.AGN.L1.01,"Discurso y acto en la Plaza de Mayo el 1/05/1949 ""Fiesta de los Trabajadores"".",1008.74,1009.34
,,1923.7,1924.18
288.CA.AGN.L1.01,"Acto de imposición simbólica de los nombres de los congresistas de Tucumán a las aulas de la Escuela Nacional de Comercio N° 12 ""Juan XXIII"". Parte 2.",239.403018,240.24
,,245.024458,245.88
,,265.383779,266.28
313.CA.AGN.L2.01,Acto de exposición de cuadros y homenaje al pintor Humberto Souto en el City Hotel de Buenos Aires. Parte 2.,928.64,929.42
215.CA.AGN.L2.05,Reportaje a Crisólogo Larralde por T. V. Canal 11. Parte 1.,650.48,650.84
,,702.32,702.744365
,,1092.98,1093.346152
,,1990.41,1990.89
366.CA.AGN.L2.04,"Acto de incorporación de los Académicos electos. Maestro: Jacobo Ficher y Roberto Caamaño y los críticos musicales Alberto Emilio Giménez y Jorge D´Urbano, en la Academia Nacional de Bellas Artes. Parte 1.",338.159883,338.7
213.CA.AGN.L1.02,"Conferencia de Oscar Bareilles: ""Folklore Argentino"" . Acto realizado en el Colegio de Escribanos. Parte 1.",1639.6,1640.23
179.CA.AGN.L2.02,"Mensaje pronunciado desde el salón Blanco de la Casa de Gobierno para referirse a los últimos sucesos en la Capital Federal titulado: ""Imperio del Derecho y Desarrollo"".",347.85,348.48
98.CA.AGN.L1.02,Discurso en cadena del Presidente Provisional Eduardo Lonardi.,1079.813105,1080.44
201.CA.AGN.L1.01,"Acto en la Academia Argentina de Letras con motivo del ingreso como miembro de número del profesor, Sr. Fermín Estrella Gutiérrez. Parte 1.",261.452959,262.07792
,,2980.465098,2980.97
142.CA.AGN.L1.02,"Disertación pronunciada sobre el Pacto de San José de Flores, desde su despacho de la Casa de gobierno, Salón de los Acuerdos.",956.732441,957.16
233.CA.AGN.L1.01,"Conferencia del Dr. Ernesto Fitte en el Acto de su incoporación como miembro de número de la Academia Nacional de la Historia: ""Dignificación de Moreno"". Parte 2.",1203.36,1204.08
872.D40.AGN.LB.01,Discurso del Presidente Juan D. Perón con motivo de las relaciones económicas entre patrones y obreros. Parte 4.,166.835156,167.61
,,249.81,250.26
,,655.94,656.6
,,806.527417,807.47
,,814.16,815.27
378.CA.AGN.L1.04,"Conferencia de lo Doctores Miguel A. Materazzi y López de Gomara: ""Alcoholismo, sus implicaciones sociales y sus posibilidades de tratamiento"". Parte 1.",61.41,62.07
,,146.52,147.21
,,166.17,166.77
,,169.770469,170.34
260.CA.AGN.L1.01,"Conferencia ""Apuntes para una historia de la calle Corrientes""en el Archivo General de la Nación con motivo del 25° Aniversario de la fundación del Archivo Gráfico de la Nación.",901.5,901.95
291.CA.AGN.L1.02,Campaña proselititsta del partido Socialista. Parte 1.,123.81,124.5
351.CA.AGN.L1.02,Acto de entrega de una medalla de oro a a José Mariano Astigueta y Carlos María Gelly y Obes por la municipalidad de Tarija.,788.78,789.47
354.CA.AGN.L1.01,"Conferencia de Guillermo Gallardo en el Instituto de Ciencias Genealógicas: ""Los Cantilo en el Pasado Argentino"". Parte 3.",87.27,87.66
,,150.81,151.2
347.CA.AGN.L1.02,Asamblea 24a. del SIP en el Plaza Hotel de Buenos Aires. Parte 1.,812.11,812.77
,,871.78,872.56
293.CA.AGN.L1.02,"Conferencia del historiador Inglés Profesor Arnold Toynbee, en la Facultad de Derecho y Ciencias Sociales, sobre el tema: ""¿Para qué estudiar historia?"". Parte 1.",107.79,108.54
378.CA.AGN.L2.01,"Conferencia de lo Doctores Miguel A. Materazzi y López de Gomara: ""Alcoholismo, sus implicaciones sociales y sus posibilidades de tratamiento"". Parte 2.",18.51,19.17
,,33.21,33.78
,,823.41,823.68
,,861.652646,862.14
,,908.249707,908.7
,,2803.39,2803.775811
,,3174.3,3174.87
,,3191.461465,3191.906074
282.CA.AGN.L1.02,Acto de ingreso como miembro de número a la Academia Nacional de la Historia del Dr. Enrique Williams Alzaga. Parte 1.,14.28,14.61
305.D30.AGN.LA.01,"Inauguracion de la exposicion ""Alas Argentinas"" Salon 17 de Octubre. Parte 1.",73.95,74.58
,,81.36,81.75
349.CA.AGN.L2.01,Clase de oplotecología dictada por el Dr. Fernando Jauregui a los alumnos del curso de museología del Museo del Cabildo de la ciudad de Bs. As. Parte 2.,56.04,56.52
,,339.62959,339.98833
,,433.98,434.55
,,693.17,693.83
877.D40.AGN.LB.01,Clausura del Primer Congreso de bibliotecas argentinas. Parte 2.,41.88,42.527483
,,71.61,72.18
,,328.62,329.157861
,,442.65,443.25
,,467.261338,467.864883
,,536.31,536.94
,,635.83,636.49
,,671.074221,672.039788
,,733.09,733.78
301.CA.AGN.L1.03,Ceremonia inaugural de la 3ra. Conferencia extraordinaria de Cancilleres; acto realizado en la sala Martín Coronado del Teatro Gral. San Martín.,1320.46,1321.09
1012.D25.AGN.LB.01,"""Mensaje a Martín Fierro"". Interpretado por Jorge Lanza. Autor: Roberto Valenti. Parte 1 (copia).",157.92,158.76
753.D40.AGN.LA.01,Apertura del Año Legislativo de 1953. Parte 11.,250.711758,251.31
229.CA.AGN.L2.01,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Santiago Sánchez Elía. Parte 2.",133.23,133.68
,,141.39,141.78
,,145.29,145.62
,,184.289912,184.89
,,188.850308,189.3
,,352.26,352.8
376.CA.AGN.L2.02,"Recepción ofrecida por el Mayor General José Manuel Vargas Sierra en el ""City Hotel"" en honor del Ejército Argentino y condecoración del Director del Colegio Militar de la Nación.",90.3,90.78
262.CA.AGN.L1.01,"Ciclo de conferencias organizadas por la Facultad de Filosofía y Letras ""Carácter y finalidad de la investigación"", para analizar los caracteres, métodos y objetivos de la investigación colectiva. Parte 4.",281.160205,281.473623
,,447.35915,447.9
,,473.139756,473.82
,,1146.07,1146.4
,,2163.62,2164.04
182.CA.RA.L1.05,El Dr. Ricardo Balbin dirige un mensaje a todo el país en el se refiere a la situación actual. ,97.080857,97.74
,,294.12,294.57
,,479.07,479.52
,,894.036357,894.57
,,1357.35,1358.1
274.CA.AGN.L1.01,Sepelio de Alfredo L. Palacios. Parte 3.,391.62,392.16
,,1166.42,1167.080352
,,1363.99,1364.74
,,1663.63,1664.29
,,1962.87,1963.59
,,3333.65,3334.43
124.CA.AGN.L1.01,Entrega de diplomas a los dirigentes egresados de la Escuela de Elevación Cultural. Parte 1.,76.68,77.4
,,124.628496,125.34
,,144.48,144.93
,,151.110469,151.86
,,160.134917,160.53
,,167.88,168.63
,,178.02,178.74
,,195.33,195.78
,,223.05,223.53
,,231.48,231.837568
,,293.79,294.15
,,311.46,312.12
,,412.8,413.236611
,,448.77,449.52
,,503.91,504.57
,,589.38,589.74
,,605.03,605.539475
,,621.47,622.16
,,663.26,663.86
,,763.28,763.79
,,773.36,773.78
,,815.72,816.14
,,876.022051,876.47
,,945.23,945.92
,,1037.27,1037.62748
,,1073.12,1073.57
,,1083.230264,1083.65
,,1085.12,1085.45
,,1085.600469,1086.17
,,1106.99,1107.47
,,1121.84,1122.26
,,1123.55,1123.912812
,,1141.82,1142.149004
,,1241.94,1242.6
,,1273.682706,1273.996498
,,1299.39,1299.93
,,1309.86,1310.37
,,1371.27,1371.69
,,1402.05,1402.86
,,1455.09,1455.6
,,1532.49,1533.3
,,1575.0,1575.42
,,1654.02,1654.44
,,1682.91,1683.326367
,,1696.29,1696.769326
231.CA.AGN.L2.01,"Disertación en la Facultad de Cs. Económicas de Buenos Aires, con motivo de otorgar al Dr. Celso Furtado un premio por parte de la Fundación Ovidio Gimenez. Parte 2.",563.16,563.91
,,627.192754,627.76
,,921.37,922.0
,,957.331328,958.0
60.D30.AGN.LB.01,Día del empleado publico: Discurso del general Perón. Parte 7.,34.438143,35.07
1162.D25.AGN.LB.01,"Ciclo radial ""El futuro se hace hoy"". Luis Sandrini. Parte 2.",55.782144,56.36941
344.CA.AGN.L2.02,"Conferencia Padre Dominicano Rubén González pronunciada en el salón de actos del Cabildo: ""Las Misiones Guaraníticas Dominicanas"". Parte 1.",78.03,78.57
,,1741.78,1742.32
,,1746.82,1747.208945
1084.D25.AGN.LB.01,"Audición especial evocativa del ""Día de la lealtad"" de la Subsecretaría de Informaciones. Parte 16.",85.29,85.86
,,88.02,88.53
204.CA.AGN.L1.08,Entrevista a Silvina Bulrich.,139.08,139.5
,,383.01,383.43
,,428.76,429.206045
,,475.05,475.68
345.CA.AGN.L2.01,"Conferencia del Profesor Sr. Juan Carlos Moreno: ""Recuperación de las Malvinas  que debemos hacer ahora? Estado actual del problema"". Parte 2.",94.98,95.4
,,207.72,208.141348
,,209.37,209.82
338.CA.AGN.L1.01,"Primera disertación de Alberto Ginastera: ""Introducción a la música contemporánea"". El mundo musical a la muerte de Debussy: Stravinsky, Schöenberg, Bartok. Parte 2.",13.768812,14.07
,,271.647598,272.01
,,884.77,885.25
,,1109.497188,1110.07
120.CA.AGN.L1.01,Reunión sobre organización y acción de los comandos y subcomandos tácticos. Parte 2.,6.27,6.72
,,17.37,18.068126
,,23.94,24.45
,,62.16,62.695825
,,82.35,82.89
,,94.14,94.77
,,96.09,96.72
,,104.97,105.69
,,282.690176,283.23
,,498.66,499.14
,,620.17,620.71
,,712.6,713.08
,,743.8,744.246938
,,783.49,784.061025
,,1004.47,1004.92
,,1012.66,1013.020293
,,1099.15,1099.78
,,1119.73,1120.21
,,1156.54,1157.17
,,1214.59,1215.19
,,1236.754041,1237.44
,,1275.03,1275.99
,,1308.69,1309.41
,,1355.82,1356.51
,,1374.66,1375.2
,,1393.29,1393.89
,,1568.82,1569.379336
,,1576.35,1576.86
316.CA.AGN.L1.01,Conferencia de homenaje al poeta cordobés don Luis Tejeda y Guzmán. Acto realizado en la Casa de Córdoba de la Capital Federal. Parte 2.,254.550615,255.09
1126.D25.AGN.LB.01,"Ciclo radial ""Pienso y digo lo que pienso"". Luis Sandrini. Parte 1.",6.72,7.229551
,,173.291865,173.88
283.CA.AGN.L2.03,Homenaje a Juan Martín de Pueyrredón. Parte 1.,55.56,56.31
746.D40.AGN.LB.01,Discurso de Juan D. Perón a los comerciantes minoristas. Parte 4.,94.59,95.070088
,,98.01,98.46
,,100.070522,100.47
,,103.05,103.5
,,475.71,476.07
175.CA.AGN.L1.03,Desconocido,170.19,170.7
310.CA.AGN.L2.03,"Conferencia de Cristóbal Halffter: ""Música Española Contemporánea"". Parte 1.",511.32,511.77
,,529.74,530.1
,,538.11,538.65
,,660.790227,661.06
,,1042.63,1042.9
,,1088.68,1089.1
,,1150.18,1150.48
,,1209.34,1209.64
,,1209.76,1210.028594
,,1313.34,1313.79
,,1319.22,1319.55
,,1386.78,1387.11
,,1401.48,1402.05
,,1440.72,1441.26
,,1473.51,1473.99
,,1505.220791,1505.67
,,1519.019561,1519.35
,,1530.45501,1530.75
,,1539.21,1539.57
,,1540.92,1541.19
,,1582.74,1583.22
,,1585.2,1585.65
,,1620.57,1620.99
,,1635.15,1635.78
,,1651.5,1651.92
,,1729.17,1729.68
,,1750.5,1750.86
,,1754.97,1755.3
,,1822.15834,1822.47
,,1833.59,1834.01
,,1841.48,1841.72
,,1845.289341,1845.59
,,1934.24,1934.698723
,,1938.32,1938.77
,,3030.01,3030.46
,,3039.94,3040.48
,,3065.94,3066.42
,,3069.09,3069.54
,,3073.62,3074.1
,,3092.4,3092.85
,,3101.73,3102.06
,,3119.67,3120.18
,,3124.988167,3125.49
,,3130.68,3131.01
229.CA.AGN.L2.03,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista al Dr. Horacio Osvaldo Domingorena.",641.11,641.59
,,1045.33,1045.87
,,1137.04,1137.49
,,1218.63,1219.35
,,1347.18,1347.75
253.CA.AGN.L2.05,"Discurso de Alvaro Alsogaray pronunciado sobre el tema: ""Definiciones políticas indispensables"".",2426.03,2426.39
278.CA.AGN.L2.01,"Conferencia: ""Historia del tango"" realizada por Jorge Luis Borges.",1150.74,1151.367012
,,1163.11125,1163.73
294.CA.AGN.L2.01,IV Congreso Interamericano de Historia de América. Parte 2.,953.899531,954.5
185.CA.AGN.L1.02,"Arturo Capdevilla comenta acerca del cambio que ha experimentado el país desde el punto de vista económico, social y político.",245.82,246.78
757.D25.AGN.LA.01,Inauguración del Congreso General de la Industria. Parte 3.,68.76,69.42
,,164.52,165.36
,,190.77,191.43
,,281.82,282.437314
,,303.744551,304.2
,,306.195117,306.594873
,,371.55,371.943457
306.CA.AGN.L1.03,"Programa ""Volver a Vivir"", programa en Canal 13 TV en homenaje al Sr. Jaime Dávalos. Parte 1.",44.97,45.54
,,473.61,474.12
,,577.74,578.129824
,,722.31,722.67
,,863.37,863.79
,,954.96,955.47
1013.D25.AGN.LA.01,"""Mensaje a Martín Fierro"". Interpretado por Jorge Lanza. Autor: Roberto Valenti. Parte 2.",27.78,28.23
,,63.72,64.5
223.CA.AGN.L2.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Agustín Rodríguez Araya.",318.6,319.32
,,918.54,919.08
,,930.540381,930.96
,,947.732168,948.21
,,1325.07,1325.7
1011.D25.AGN.LA.01,"""Mensaje al argentino del mañana"". Interpretado por Jorge Lanza. Autor: Roberto Valenti. Parte 1.",172.32,172.92
,,176.283062,176.91
1127.D25.AGN.LB.01,"Ciclo radial ""Pienso y digo lo que pienso"". Luis Sandrini. Parte 2.",130.02,130.68
184.CA.AGN.L2.03,Arturo Frondizi pronuncia un mensaje para referirse a los resultados de su viaje a los EE.UU. de Norteamérica. Parte 1,606.57,606.99
328.CA.AGN.L1.03,"Reseña sobre la estructuración, financiación y fomento de turismo en la República, en compañía del director Nacional de Turismo, señor Burbrige y el subdirector, señor Rafael Iglesias.",377.58,378.03
,,386.07,386.55
837.D40.AGN.LB.01,La historia en acción. Programa N°6. Eritrea.,391.68,392.43
1.CA.AGN.L1.01,Apertura del período legislativo Perón 1948. Parte 1,340.05,340.650937
,,680.54,681.41
,,711.41,712.04
,,1539.280703,1540.06
,,1651.12,1651.81
,,1662.19,1662.76
916.D40.AGN.LB.01,Organización del Congreso de Productividad y Bienestar Social. Parte 3.,72.519492,73.17
,,89.908638,90.54
,,424.019473,424.46209
246.CA.AGN.L1.01,"Mensaje pronunciado por el S.E. el Sr. Ministro de Economía de la Nación Dr. Blanco Eugenio , para referirse a diversas cuestiones de actualidad económicas. Parte 2. ",951.88,952.6
891.D40.AGN.LA.01,Apertura del 88° Periodo Legislativo. Año 1954. Parte 6.,540.490195,541.075371
,,604.08,604.56
,,615.585066,616.149787
,,652.54,653.08
226.CA.AGN.L1.02,"Ciclo de Audiciones titulado ""Tribuna Oral"". Entrevista a Basilio Serrano.",864.11,864.77
,,1097.6,1097.99
,,1099.88,1100.45
,,1722.104902,1722.62
,,1738.64,1739.12
845.D30.AGN.LA.01,"Homenaje de los docentes al Presidente de la Nación, Juan D. Perón.",134.430513,135.11269
103.CA.AGN.L1.01,Visita de los alumnos de la Facultad Regional Buenos Aires de la Universidad Obrera Nacional a Juan D. Perón.,262.2,262.62
,,881.16,882.0
,,1256.09,1256.601373
99.CA.AGN.L1.01,"Discurso del Presidente de Chile, Gral. Carlos Ibañez del Campo, ante la Honorable Asamblea Legislativa reunida en su honor.",663.323092,663.97
283.CA.AGN.L1.01,Censo Indígena. Primera sesión. Parte 2.,341.91,342.270791
,,437.49,437.91
,,572.16,572.73
,,614.1,614.52
,,779.07,779.460996
,,2268.18,2268.69
,,2288.82,2289.15
,,2315.52,2315.879414
,,2732.69,2733.214385
,,2796.38,2796.95
,,2945.51,2945.93
,,2959.07,2959.49
,,3417.46,3417.91
,,3461.89,3462.28
,,3478.81,3479.23
,,3723.98,3724.49
,,3733.85,3734.33
743.D30.AGN.LB.01,Iniciación del año lectivo 1953. Parte 2.,81.210857,81.87
,,195.18,195.596147
63.D30.AGN.LA.01,Mensaje a las embajadas del Presidente Juan D. Perón. Parte 2.,168.99,169.541045
17.D40.AGN.LA.01,Mensaje de Domingo A. Mercante sobre las políticas implementadas por la Secretaría de Trabajo y Previsión Social. Parte 1.,39.12,39.75
1070.D25.AGN.LB.02,"""Campaña por la prosperidad"". Audición especial de la Subsecretaría de Informaciones. Parte 4b.",104.16,104.668345
359.CA.AGN.L2.01,"Conferencia de prensa de Adalberto Krieger Vasena, Ministro de Economía, sobre las leyes 18.152 y 18.153, y el decreto 1021. Parte 2.",27.21,27.54
,,240.51,240.84
539.CA.AGN.L1.01,3° Congreso de la Organización Iberoamericana de Seguridad Social. Segunda reunión del Comité Permanente. Parte 1.,54.27,54.87
,,88.29,88.74
,,367.83,368.52
,,1592.65,1593.13
,,1671.49,1671.97
,,1865.55,1866.09
,,3150.83,3151.58
,,4225.38,4226.1
,,5061.11,5061.590073
171.CA.AGN.L1.01,Séptima Reunión de Gobernadores. Parte 1,55.29,55.95
,,67.98,68.52
,,176.34,177.0
,,234.21,234.6
,,238.26,238.739883
,,260.73,261.341953
,,297.24,297.63
,,317.309854,317.76
,,370.107129,370.74
